customer_age,account_balance,monthly_charges,total_charges,support_calls,contract_length,service_usage,satisfaction_score,tenure_months,num_services,target
40,4882.13,84.74,1607.06,2,1,18.7,4.1,7,3,1
36,13715.71,68.52,977.9,4,24,20.0,10.0,59,5,0
42,1488.65,39.13,4163.55,2,1,16.9,3.9,7,2,0
50,14959.26,90.05,593.91,1,1,25.9,6.4,41,2,0
30,15768.19,70.09,2187.07,4,24,48.2,6.3,8,5,1
32,15120.48,91.71,1150.07,4,24,13.1,9.0,7,2,0
36,1107.41,61.35,875.8,2,1,26.7,6.1,21,2,0
24,2315.76,79.08,2889.99,0,1,29.5,7.3,3,3,0
30,4269.28,29.75,1753.36,3,12,6.9,10.0,11,3,0
34,381.36,55.0,2487.06,2,12,18.4,6.5,17,4,1
50,32610.2,39.54,0.0,1,24,19.5,5.6,53,4,0
43,2926.57,57.5,2603.74,2,24,28.6,9.2,12,6,0
42,4563.71,74.44,1135.28,1,24,12.1,6.6,1,1,1
50,1254.5,52.91,0.0,3,24,20.0,10.0,41,3,0
38,407.35,82.28,4261.69,1,1,14.7,4.7,23,1,1
45,1204.66,47.87,2721.22,1,1,22.1,1.7,27,8,0
39,4141.47,82.7,2272.73,4,12,8.5,6.4,2,5,1
43,8185.69,91.2,3499.3,0,12,44.8,8.4,5,2,0
33,3799.74,85.27,2297.08,5,1,15.3,7.1,19,1,1
18,5014.49,58.12,1041.66,4,1,31.2,7.0,5,2,0
38,1798.05,22.49,1790.04,1,1,23.5,9.5,41,2,0
57,6275.28,76.64,1185.96,4,12,19.6,4.9,1,2,0
51,,62.5,1399.58,0,1,0.9,6.1,41,1,0
52,8579.96,45.43,490.76,1,12,13.4,8.1,15,3,0
55,10039.8,53.87,835.98,1,12,51.8,6.9,21,6,1
41,4633.3,93.69,,2,12,20.4,8.9,5,7,0
42,312.71,42.25,2398.49,0,12,35.5,6.8,12,4,0
33,622.04,74.37,1396.38,5,12,30.8,10.0,21,1,1
36,5897.68,69.36,766.36,4,1,52.7,6.8,4,3,0
47,2932.44,57.85,1513.52,0,12,30.3,9.1,12,6,0
54,5766.18,77.89,0.0,1,1,42.3,6.2,27,5,0
38,36850.89,97.64,2151.96,0,12,41.5,8.3,56,1,1
35,8857.8,59.08,3134.57,1,1,56.1,6.7,7,2,0
40,19699.12,60.14,4840.37,3,1,51.9,6.4,34,3,1
47,3435.86,77.44,676.09,3,1,81.0,9.0,3,1,0
23,888.18,83.36,3084.56,2,1,12.4,7.6,5,4,0
18,2733.12,62.45,1151.35,3,12,63.8,6.3,40,1,0
33,891.47,58.89,645.85,2,12,61.7,6.6,48,2,0
25,30866.98,20.65,645.32,0,24,13.3,8.5,19,2,0
34,9755.5,49.44,2168.88,2,12,31.5,6.8,4,5,1
38,6507.88,42.21,883.05,0,12,4.2,3.3,5,5,0
35,19032.72,78.69,1271.79,2,1,51.7,5.6,70,3,1
57,144.01,60.12,1471.52,2,1,20.1,5.5,19,5,1
44,7202.67,59.34,1112.04,1,12,23.0,10.0,9,1,0
44,417.39,64.82,1024.9,3,1,36.8,5.6,21,2,0
47,2948.69,47.6,0.0,1,12,5.4,7.7,8,4,0
26,1867.65,96.06,2104.34,1,12,42.1,5.4,32,1,0
52,8043.38,90.96,2081.21,2,1,61.4,6.8,5,4,0
39,4197.65,97.36,1043.19,0,12,19.4,9.1,8,3,1
48,22419.26,78.67,2432.46,1,1,60.7,8.6,30,2,0
27,1208.52,64.41,3676.29,2,24,9.1,9.3,1,1,0
21,8635.8,97.29,2028.3,1,1,48.4,6.4,120,3,0
50,3802.2,51.38,3596.31,1,1,52.3,7.8,10,3,0
45,256.48,47.58,4685.76,2,24,22.9,4.1,29,2,0
29,751.5,52.97,5036.63,4,12,9.2,8.1,2,2,0
30,2380.78,75.46,574.12,3,1,28.6,4.8,20,3,0
54,15810.64,49.76,580.32,1,12,31.6,6.0,18,3,0
26,5976.47,61.89,1466.68,1,1,15.1,4.7,7,4,1
60,517.37,32.96,2154.46,4,1,16.5,8.7,10,3,0
29,2415.17,74.62,3903.98,1,24,40.6,9.7,45,2,0
48,61494.91,34.66,2752.69,3,12,14.0,3.1,6,5,1
36,3522.18,46.36,556.06,1,1,36.0,5.3,28,3,0
47,1824.41,89.34,1266.01,0,24,18.9,6.1,14,2,1
33,6232.98,502.2,1949.6,4,1,15.4,1.0,17,4,1
38,9368.33,72.49,213.01,1,1,14.5,8.7,11,4,0
40,1503.8,70.51,2016.4,2,1,64.2,6.2,37,3,0
28,6335.11,54.38,573.88,0,1,48.5,3.5,0,2,1
49,1820.13,49.54,19.13,3,1,14.2,7.3,5,5,1
34,8769.12,57.76,863.62,3,12,20.0,3.3,11,3,1
37,3845.04,34.73,2493.23,1,12,22.0,5.9,6,1,0
28,6142.28,70.05,2484.94,0,24,42.7,9.2,19,4,0
18,954.54,65.98,2115.98,0,12,23.1,5.3,28,4,1
38,869.63,46.33,3189.94,1,12,59.2,8.2,21,3,0
69,12310.97,96.37,3062.7,4,12,48.6,8.6,16,1,0
49,2646.27,77.14,2245.26,1,24,14.8,10.0,28,4,0
40,4571.3,78.84,2079.66,4,1,24.1,8.1,53,6,0
37,1882.6,55.25,2155.46,2,24,59.1,7.5,28,6,1
40,11476.88,64.97,1822.83,1,1,52.7,6.2,26,6,1
47,1197.85,77.55,0.0,1,1,32.5,4.6,62,5,0
26,2432.31,68.06,3362.58,5,1,67.8,4.4,76,1,0
53,9691.35,97.04,2477.03,1,12,23.0,6.8,6,7,0
49,17317.13,60.92,540.41,4,24,11.0,7.3,10,3,0
49,1358.81,54.91,3713.38,1,1,35.1,8.1,0,5,0
45,56360.62,77.69,1292.02,0,12,12.2,8.0,11,2,1
40,4768.86,39.71,1870.68,1,1,50.6,4.1,31,4,0
48,623.66,83.49,3228.29,5,12,29.3,6.4,89,4,0
47,5185.27,38.99,2264.17,3,12,45.5,5.8,0,4,0
36,1678.24,77.77,3602.45,2,24,42.8,7.9,3,2,0
33,5716.45,52.03,1577.48,0,24,25.2,6.8,18,4,1
41,2795.36,74.53,4029.41,1,1,48.7,5.4,3,4,1
59,3332.28,83.15,,4,24,37.1,5.6,1,3,1
25,759.46,68.07,3581.15,1,12,7.8,5.3,14,1,0
22,13162.04,41.01,0.0,2,24,22.3,2.3,30,2,1
42,526.27,47.06,679.77,1,1,8.4,10.0,10,1,0
41,565.02,50.43,2357.56,0,24,53.8,7.7,5,2,0
42,5172.13,27.1,1519.47,0,1,31.6,5.0,10,4,0
43,33000.12,87.55,1910.3,1,24,12.6,9.0,3,6,0
37,1756.56,67.2,2049.98,0,24,8.2,7.8,11,3,0
58,8530.97,42.29,570.92,6,24,44.1,7.0,16,2,0
21,14913.32,94.11,660.88,2,12,56.7,5.7,2,2,1
30,10117.55,50.97,2278.55,2,1,24.7,5.5,19,1,1
39,1869.05,70.01,1200.4,0,12,4.7,10.0,17,2,0
20,580.23,48.49,3609.24,5,24,1.2,7.8,13,2,0
38,108.71,24.63,1769.66,1,12,20.7,7.8,23,5,1
60,2009.7,37.71,2862.5,3,24,16.0,5.0,65,2,0
40,17450.63,56.03,2531.42,3,1,34.2,5.8,9,1,0
43,552.11,681.45,1278.61,3,12,7.5,7.3,3,1,1
25,8521.22,71.93,0.0,3,12,2.9,9.8,32,3,0
33,716.78,67.8,3421.93,1,1,61.5,9.4,7,1,0
35,3495.07,24.8,825.31,3,1,10.4,8.5,31,2,0
36,8618.68,90.4,1515.49,1,12,36.6,7.4,8,3,0
55,1108.49,69.47,1818.99,1,1,15.8,9.1,3,4,0
47,3849.61,62.61,1938.79,2,24,40.3,10.0,120,6,0
27,1599.37,87.65,3154.35,5,24,20.6,8.9,18,5,1
43,8584.58,89.95,2006.99,1,1,60.1,8.6,33,2,0
46,4242.79,88.09,1847.18,0,24,3.7,7.5,12,3,1
54,3244.65,60.06,3222.15,1,12,28.7,6.6,57,5,0
59,30869.53,44.93,,1,12,48.6,6.2,42,3,0
28,8050.26,84.78,1117.32,6,12,11.1,9.6,43,1,0
30,1058.36,37.7,623.41,2,24,11.3,7.0,38,3,1
25,2620.72,103.95,1011.56,2,24,17.9,5.1,21,3,0
37,2660.19,65.56,1940.94,0,12,35.4,7.4,16,2,1
46,3362.63,43.78,504.74,4,24,15.9,7.8,25,2,0
52,100000.0,40.36,2108.9,4,12,12.8,6.6,8,1,0
39,5199.29,39.45,1844.96,4,12,27.3,5.3,19,4,1
36,140.63,67.81,0.0,3,1,24.4,9.2,27,3,0
42,1320.55,64.87,312.59,4,1,31.5,9.0,2,1,0
30,164.26,40.28,0.0,1,1,14.6,3.3,34,3,1
65,1817.66,57.87,1587.32,3,12,48.5,7.7,15,2,0
21,151.27,37.64,3288.82,4,1,53.7,8.0,72,2,1
42,806.43,76.79,0.0,1,12,87.0,9.3,72,7,0
64,304.58,63.91,413.26,1,1,33.8,4.3,44,1,1
40,5304.13,57.43,1803.51,2,24,16.3,6.0,13,2,1
38,2983.37,39.24,723.5,2,12,7.6,9.1,31,2,0
36,4695.89,59.0,717.59,2,12,13.8,8.0,6,3,1
38,2548.28,56.71,2649.91,1,12,14.7,7.4,8,4,0
56,368.17,71.35,1406.13,2,24,50.3,10.0,21,3,0
18,6439.99,68.34,215.93,1,24,57.9,10.0,32,7,0
58,53281.09,80.84,0.0,2,24,34.6,5.6,14,1,1
23,5507.24,55.31,4650.09,2,1,45.6,7.8,37,3,0
37,1573.59,27.79,3353.97,2,1,53.7,5.4,24,4,0
35,349.99,84.82,1458.04,4,1,19.0,8.0,9,4,0
47,763.49,46.28,2105.43,3,24,44.6,9.8,8,8,0
21,5881.46,42.86,1413.76,1,12,59.1,6.6,37,3,0
46,14908.35,64.14,2612.55,4,24,11.9,7.5,9,2,1
64,4408.54,71.05,974.94,0,1,18.3,3.0,6,2,1
24,9895.46,54.38,1348.19,1,1,4.9,7.2,31,2,0
42,8617.22,54.23,2546.48,2,12,36.7,6.6,2,4,0
32,6372.85,57.18,3744.63,2,1,40.4,7.6,6,4,0
45,1110.19,93.33,2889.7,4,1,30.2,6.0,45,3,0
40,,64.95,3480.7,1,1,34.9,5.2,19,5,0
32,835.0,45.64,1625.1,1,24,24.2,9.4,19,3,0
46,3059.92,45.84,1252.39,1,12,35.3,4.9,47,2,0
62,4896.59,59.98,0.0,3,1,71.1,4.9,40,2,0
38,36981.6,69.76,2086.64,6,1,12.7,7.4,37,3,1
49,417.97,74.68,2454.86,3,12,6.8,10.0,11,3,0
24,6138.04,67.48,1639.99,2,24,53.7,7.4,5,1,0
29,27497.62,48.16,1067.96,3,24,40.0,5.7,19,1,0
46,9304.67,56.52,3492.08,2,1,15.4,5.7,19,3,1
58,10398.51,79.68,2758.17,1,1,13.6,8.0,1,7,1
44,7197.88,42.08,3575.39,2,12,17.9,8.4,13,2,0
36,20899.94,55.68,855.71,0,12,12.0,5.7,18,1,0
40,583.35,76.95,1150.12,2,1,34.1,3.0,16,3,0
25,372.83,82.51,3443.81,1,12,3.3,6.3,97,4,1
47,2952.77,61.14,1943.18,1,1,14.5,10.0,6,3,0
51,116.54,56.78,1317.08,1,1,22.9,5.8,4,5,0
35,18882.08,38.56,1400.58,1,24,5.2,6.7,51,1,0
34,18602.9,75.51,1986.7,0,12,11.2,3.8,66,4,1
43,1556.16,91.38,3203.54,2,12,23.5,7.5,47,7,1
35,1709.31,116.3,1807.38,2,24,27.0,5.7,55,1,0
39,2674.4,72.73,2948.64,3,1,20.0,6.9,17,4,0
65,3222.88,63.98,2560.85,3,12,39.6,5.6,52,2,0
37,3607.47,46.6,945.99,3,1,3.8,3.9,17,5,1
36,6886.71,27.42,945.04,3,1,59.1,6.4,12,5,0
32,2300.91,68.54,1459.68,3,12,3.8,10.0,5,1,0
49,12268.5,112.01,395.79,3,1,75.3,9.4,35,1,1
38,5819.22,90.42,1383.03,3,12,22.8,7.5,22,3,0
32,1199.37,87.33,3816.12,4,1,52.6,5.7,11,1,0
56,22085.33,69.91,1962.33,0,12,18.5,6.4,1,6,1
57,388.62,72.19,1080.26,0,1,20.3,9.0,27,5,0
33,2596.06,16.53,4298.89,1,1,13.2,7.0,29,3,0
18,12712.95,80.25,883.26,1,24,26.8,6.4,2,2,0
52,1007.66,53.41,845.74,3,1,12.5,6.3,20,3,0
32,4742.57,50.97,3475.38,2,12,31.3,6.9,12,2,0
49,6734.57,58.53,2793.58,5,1,44.4,10.0,26,2,0
18,819.93,57.86,1843.93,3,1,12.1,5.4,10,2,0
51,2673.87,50.65,2998.29,1,12,19.9,6.7,31,5,0
25,2357.23,65.28,2360.72,0,12,6.6,7.5,3,1,0
49,1302.96,53.83,576.57,2,24,31.9,9.3,7,2,0
40,94137.55,67.01,0.0,0,24,5.9,10.0,26,3,0
29,948.94,35.26,1319.19,6,1,17.7,9.2,40,8,1
35,13458.89,60.72,3301.91,5,1,40.5,5.1,35,2,1
48,1653.75,43.07,1485.84,3,1,51.7,8.4,14,3,0
41,584.08,52.17,2552.12,2,1,46.3,9.0,9,3,0
47,3478.03,67.87,2221.38,4,12,57.9,6.4,13,2,0
64,7892.28,32.92,0.0,4,1,20.6,5.2,14,5,1
21,11858.08,48.55,1512.33,0,12,65.6,7.8,3,5,1
59,31051.35,76.38,2430.66,1,1,20.1,7.8,6,2,0
41,100000.0,36.74,1055.42,2,24,42.4,7.5,6,2,1
29,4340.61,100.56,1564.95,1,12,23.8,3.8,8,4,0
24,1102.53,89.09,2470.1,1,24,37.0,7.8,17,4,0
38,5880.0,55.11,2087.16,2,24,17.4,9.3,7,2,1
51,1999.56,49.26,3256.29,3,12,38.8,8.3,51,4,0
38,11955.53,69.04,2460.41,1,1,25.7,5.8,59,2,0
58,425.92,36.05,852.98,2,1,38.1,7.8,103,1,0
23,100000.0,24.96,1426.94,1,1,9.1,9.1,4,8,1
40,10765.18,55.81,2024.36,4,12,31.0,7.2,31,6,1
25,238.41,62.32,3606.1,1,12,12.1,7.0,51,3,0
44,1029.12,66.89,1431.77,2,12,34.8,7.0,2,5,1
51,10138.77,52.71,0.0,1,1,33.5,7.8,41,4,0
35,17405.06,90.48,2528.68,0,12,23.2,5.5,21,1,0
18,442.15,35.1,1093.28,1,1,32.2,9.4,9,1,0
42,8686.62,42.23,457.64,0,24,13.7,8.0,21,5,0
45,160.61,74.73,2022.56,1,1,75.2,8.5,19,2,0
45,2607.11,41.77,3167.44,4,1,22.9,6.3,34,4,1
55,15804.82,40.99,1311.34,0,12,45.2,8.2,5,5,1
27,1303.39,67.47,2595.89,2,12,24.4,8.4,6,2,0
48,310.95,43.93,2818.3,3,1,31.2,8.9,2,2,1
54,3711.99,62.34,2950.16,2,24,12.6,6.4,21,4,0
19,1203.42,51.0,1121.27,1,1,41.8,5.7,31,1,0
44,7664.37,47.77,654.7,2,1,51.7,5.7,16,6,0
34,789.98,22.95,818.3,3,1,29.4,6.6,19,2,0
39,935.47,67.79,2949.17,1,24,16.5,8.1,9,3,0
44,143.81,40.06,2800.87,2,1,29.6,7.3,14,1,0
34,3846.49,61.64,851.42,4,1,61.8,8.5,48,3,0
32,2341.72,54.76,4559.17,1,12,7.8,7.9,47,3,0
40,501.41,60.87,708.36,0,24,17.0,7.1,42,2,1
27,3986.62,62.01,3199.36,7,1,22.4,9.7,3,5,1
27,13913.37,68.87,3823.6,2,1,8.0,5.4,87,4,1
48,2157.38,50.44,2131.71,1,24,44.1,8.7,2,2,0
26,4457.09,89.85,1076.33,1,24,21.0,9.6,84,1,0
48,4491.61,28.05,1102.55,2,24,43.5,6.2,28,1,0
46,489.56,60.47,1685.49,3,12,19.0,9.5,55,2,0
19,65178.1,81.72,3297.04,4,12,13.9,8.0,31,1,1
32,1471.04,74.54,560.15,3,12,8.1,4.2,37,4,1
54,7975.86,45.5,0.0,2,12,18.9,7.5,58,1,0
28,9450.5,48.84,2434.47,6,24,34.8,8.4,61,1,0
34,2417.79,44.86,2697.94,4,1,35.6,8.9,7,1,0
46,7407.09,76.98,4361.56,1,1,50.9,10.0,120,2,0
49,4310.15,50.2,341.22,3,1,74.5,7.6,21,4,0
37,355.51,70.1,1838.23,1,24,31.2,7.2,58,5,0
33,1810.92,70.29,3394.2,1,12,21.7,6.5,9,1,0
57,1189.36,112.37,2145.03,3,1,19.7,8.6,11,3,0
61,1491.27,71.27,1765.47,2,1,41.6,9.4,7,1,0
52,421.57,48.78,2947.89,1,1,21.6,6.2,53,1,0
41,16149.6,35.8,1280.73,2,12,50.0,6.9,27,4,1
30,32957.99,59.48,3021.69,6,24,33.4,9.5,1,3,0
30,12926.11,62.62,495.72,1,1,26.4,8.4,9,1,0
46,20046.18,20.79,176.68,3,24,7.0,4.5,3,3,0
45,1777.65,50.72,1671.69,1,24,27.3,3.5,12,2,0
57,1147.81,70.95,0.0,2,12,30.5,7.9,48,2,0
48,927.15,54.35,2101.64,0,24,15.8,4.9,13,1,1
22,7832.97,84.37,0.0,1,24,41.8,8.0,1,4,0
53,4190.58,33.83,2338.9,2,12,26.9,9.7,9,1,0
28,2654.91,78.54,2222.55,2,1,39.1,8.8,30,1,0
35,20800.3,83.28,1918.45,2,1,9.4,7.7,16,1,0
43,5472.07,84.13,2523.69,1,12,26.1,7.5,33,4,0
64,847.27,33.68,2245.04,2,12,41.9,8.1,33,4,0
77,1073.45,71.29,1648.4,2,24,25.4,7.9,40,4,1
47,8291.53,51.62,4197.21,2,1,17.7,9.0,38,8,0
38,14222.77,36.88,2471.97,0,24,25.0,5.7,27,4,0
46,6819.36,56.72,2926.29,3,1,13.5,5.7,21,4,1
51,51294.21,46.9,3287.7,2,24,18.5,7.0,2,1,0
36,34631.22,83.42,2801.78,2,12,7.0,5.7,5,4,0
62,5776.5,75.26,4475.4,3,12,17.6,6.4,47,2,0
43,847.36,41.95,2199.21,1,1,23.7,5.2,43,6,0
46,417.81,50.52,1991.65,1,1,9.9,8.3,18,5,0
48,1667.24,57.39,1220.51,2,24,5.9,5.3,39,4,0
45,9226.36,63.55,1692.47,3,12,16.1,6.5,8,2,0
50,46164.7,85.13,1122.53,1,24,34.1,6.0,1,4,0
33,5575.69,78.82,2812.65,3,12,18.6,7.5,12,2,1
33,17207.22,66.03,905.22,3,1,50.8,9.9,46,6,0
27,2063.25,59.79,2088.55,1,12,61.7,6.4,1,4,1
45,7586.71,29.53,2671.46,1,24,20.1,5.0,3,2,0
49,10250.02,90.84,2180.39,2,24,22.7,6.7,11,3,0
45,153.03,56.06,924.9,0,12,69.5,8.6,10,3,0
60,1603.34,96.1,2838.73,3,1,44.5,10.0,18,4,0
40,12388.83,68.92,1897.59,1,12,10.9,4.7,17,6,0
48,4499.41,105.51,0.0,3,12,39.8,5.8,1,5,1
27,495.33,77.13,819.98,2,12,21.5,8.0,19,1,0
35,77.85,36.36,3681.36,1,1,30.7,5.1,3,3,0
48,1722.15,52.71,3781.19,4,1,30.9,7.1,29,1,0
50,2677.45,61.62,2631.33,2,12,10.6,4.8,68,1,1
36,791.65,47.52,2940.88,2,24,18.6,7.0,120,4,0
39,3694.6,57.46,1066.05,2,1,8.6,8.1,14,3,0
22,6371.44,37.66,1687.83,2,1,35.5,9.7,25,5,0
36,8152.1,65.11,3482.44,3,24,21.3,4.5,18,10,1
51,87.02,69.75,2511.1,4,12,21.0,8.5,5,2,0
47,415.12,44.92,2077.94,2,12,12.0,9.9,15,1,0
46,1887.61,103.81,1775.83,2,1,12.0,8.2,69,6,1
41,7032.23,66.27,3409.37,4,12,47.3,7.6,18,2,1
40,6209.6,48.67,3346.44,2,24,33.0,6.7,39,3,0
32,6049.95,32.41,2779.61,1,1,41.7,4.0,21,1,1
48,1677.19,66.2,2079.53,1,1,16.8,4.4,16,4,0
45,1823.57,59.79,1571.89,1,24,8.7,8.6,2,2,0
46,999.75,80.66,2831.62,2,12,28.3,6.5,68,5,0
34,9436.04,62.13,677.71,0,12,23.8,8.8,3,1,0
18,749.4,41.13,926.52,0,24,19.8,3.9,31,2,1
53,10668.54,98.41,258.69,2,1,1.7,8.7,9,3,0
34,4071.55,73.71,3482.28,4,1,18.9,5.5,9,2,0
30,2786.2,59.92,1135.2,4,1,40.3,7.3,17,9,0
48,1113.13,68.29,2484.81,1,1,18.3,6.6,15,1,0
35,390.21,74.48,1849.33,2,1,26.9,9.5,2,7,0
53,1128.36,36.42,5477.05,1,24,14.3,8.4,4,3,1
47,1817.09,68.15,2530.29,2,1,11.3,3.9,63,3,0
48,85.32,56.0,0.0,2,1,46.1,4.6,13,5,1
24,2217.13,75.15,3410.52,5,1,15.0,10.0,12,5,1
55,11926.71,50.2,1535.42,0,1,49.1,8.0,17,6,0
43,6980.16,52.91,1758.89,3,1,30.8,7.5,6,1,0
36,1416.14,98.26,1192.99,6,1,4.8,5.8,2,3,0
42,3198.4,89.62,2234.74,2,12,17.9,6.4,55,3,0
19,1294.34,10.0,2219.02,2,12,15.7,8.9,4,3,0
45,3726.19,88.14,1225.43,3,1,42.4,7.6,24,6,0
28,30036.29,63.53,1390.23,0,12,52.1,6.7,29,3,0
24,12743.14,50.84,2121.54,1,1,34.1,3.2,0,1,0
22,6510.63,44.86,0.0,1,12,36.0,7.6,32,5,0
53,1423.21,46.02,270.2,1,1,17.9,6.3,98,6,0
32,9181.15,51.4,4003.99,3,12,35.0,4.5,45,1,0
58,237.39,42.46,2393.39,2,12,51.5,5.5,12,2,0
34,2041.56,37.91,1370.11,3,1,21.7,7.4,0,5,1
20,7155.0,44.19,0.0,1,1,21.8,10.0,58,2,0
27,9051.01,71.47,1932.42,1,1,29.8,3.0,43,4,0
55,8142.29,66.0,3182.23,5,12,32.4,7.7,67,1,1
38,4638.96,76.12,5167.05,2,24,27.3,7.4,100,4,0
33,2222.55,63.67,4270.47,2,24,19.0,10.0,6,6,0
42,6680.61,38.87,935.67,2,12,8.6,10.0,8,2,1
46,713.88,74.89,1405.04,3,24,12.4,6.9,12,4,0
53,839.65,44.91,234.2,5,24,27.7,7.3,2,3,0
57,3270.19,77.93,990.01,3,12,28.0,7.2,79,1,0
36,3865.31,41.68,1744.59,0,1,3.9,1.3,33,2,0
24,192.79,51.25,1559.44,2,24,11.4,7.4,1,4,0
35,5900.07,57.77,4465.48,1,1,16.5,10.0,27,4,0
43,9500.43,78.49,421.57,3,12,13.8,3.7,3,4,1
28,2654.66,68.52,1945.89,2,12,36.3,9.8,37,4,1
29,100000.0,65.4,0.0,0,24,23.4,7.3,26,2,0
44,1070.2,102.71,2397.07,2,12,25.6,5.7,19,3,1
39,1734.32,28.26,389.95,1,1,30.6,4.0,10,5,0
40,1648.14,44.23,3323.15,2,1,51.2,8.9,29,2,0
31,2659.04,43.38,1650.77,0,1,36.9,9.9,8,3,0
37,1820.58,29.59,317.62,1,12,39.9,10.0,1,4,0
29,361.33,50.61,0.0,1,1,23.2,9.7,59,2,0
51,1313.14,78.76,825.64,1,24,1.8,5.4,3,5,1
52,2574.91,53.17,2287.26,0,12,5.4,5.2,37,3,1
18,18823.44,58.34,2505.82,3,12,25.7,7.4,11,1,0
29,81094.05,30.55,1401.87,2,1,23.9,9.1,15,4,0
22,22097.3,49.07,3110.96,2,12,10.8,6.8,7,3,0
32,931.63,55.77,637.11,3,12,35.3,5.9,4,8,0
39,1049.73,77.85,0.0,2,24,10.4,7.8,1,4,0
23,2347.27,978.51,2339.06,3,24,25.3,4.7,0,3,0
29,43340.31,55.9,3548.11,1,1,27.7,5.8,21,5,1
28,2325.9,86.74,3559.2,1,1,47.9,7.9,54,6,0
42,406.97,56.1,440.23,2,12,29.8,10.0,6,7,0
41,1405.62,22.69,1346.37,3,24,3.4,10.0,2,1,0
31,9279.7,90.58,2868.58,0,1,23.9,8.3,18,3,0
42,8390.96,79.7,1247.47,2,24,12.3,3.5,17,2,1
33,2207.63,82.39,2126.46,1,1,14.7,9.0,32,1,0
37,8309.23,30.12,1140.27,1,1,54.4,7.3,5,3,0
60,98.52,95.25,692.73,1,24,9.4,8.5,48,1,0
56,3483.33,49.53,924.35,3,12,38.6,5.6,2,4,1
24,10840.32,54.81,3146.87,1,24,54.2,8.0,18,2,0
50,854.66,50.94,2016.54,1,12,44.4,9.5,25,7,0
50,850.22,83.94,3526.26,1,24,17.5,5.8,6,5,0
26,181.33,61.4,2624.5,2,1,37.6,9.5,1,5,1
50,32365.34,74.63,3927.76,0,24,35.1,5.2,2,3,0
58,1012.09,66.52,2981.68,2,12,35.2,9.9,51,6,0
27,4279.39,63.1,2911.21,5,1,17.8,6.9,0,4,0
29,7375.18,46.06,,1,1,30.6,5.3,8,4,0
52,28799.17,101.24,5611.05,2,1,50.0,8.7,93,5,1
43,2366.47,35.73,2135.24,4,1,46.1,6.2,11,3,1
47,1327.24,73.25,0.0,0,1,19.2,5.0,3,6,0
44,3864.55,72.53,2321.64,4,1,54.3,5.4,1,2,0
45,20457.82,88.09,821.25,2,12,27.5,4.4,66,3,1
24,2309.4,92.76,3220.43,2,24,52.9,6.8,51,2,1
53,711.73,62.25,2870.98,0,12,35.2,5.5,2,2,1
54,295.56,75.61,1770.18,1,12,20.7,4.6,21,2,0
37,477.26,100.3,934.53,3,1,25.4,9.6,23,3,0
39,10900.75,63.7,2175.71,3,1,8.0,9.3,29,3,0
22,1842.84,43.67,1230.52,2,1,22.5,9.5,4,3,1
46,1198.37,57.31,2945.36,0,24,31.6,7.0,5,3,0
47,1018.46,38.91,2667.22,4,24,1.6,5.0,67,5,1
39,3386.56,72.44,5523.16,1,24,16.1,4.8,24,1,1
53,2081.44,86.29,1465.86,4,1,16.7,8.3,10,5,0
36,1978.91,62.58,1635.89,2,12,42.2,10.0,46,2,0
47,22561.18,32.58,1814.27,0,12,45.9,10.0,18,4,0
28,29942.21,85.43,1866.82,2,24,29.9,8.2,3,2,0
40,266.39,29.47,3232.49,3,24,4.3,7.9,34,4,0
38,4872.63,34.08,1668.39,0,24,13.0,6.5,44,2,0
43,929.56,61.43,4366.86,3,12,27.9,8.7,1,5,0
36,2054.16,70.04,2698.73,2,12,13.6,5.6,3,3,0
38,4740.59,73.44,1417.12,2,12,2.5,2.5,6,1,0
50,2166.61,63.68,1110.51,1,12,55.5,5.5,4,3,1
35,4211.99,100.2,,5,24,54.0,6.6,29,2,0
21,8180.06,66.3,2034.22,2,1,10.7,4.4,2,3,0
61,4637.2,85.69,2010.87,0,24,27.5,9.1,2,2,0
57,1129.74,80.74,1281.82,4,24,21.7,5.3,120,6,0
24,1160.03,39.14,1926.27,2,12,8.7,8.9,19,3,0
48,343.93,61.61,1233.25,6,24,40.7,8.4,12,2,0
34,828.09,107.47,3634.05,2,24,13.5,7.0,10,1,1
43,56562.56,54.91,2860.47,2,12,21.6,7.8,15,1,0
44,908.68,51.51,1790.28,4,24,14.3,8.5,7,2,1
37,497.67,68.41,1772.64,0,1,28.0,6.7,64,4,0
31,4816.93,55.63,2110.61,2,12,7.3,10.0,65,1,0
32,2526.15,49.13,1993.35,1,1,23.9,4.2,80,4,0
29,2222.99,55.33,851.68,1,1,24.1,6.1,59,1,0
30,24675.57,93.64,0.0,1,24,29.8,7.0,65,1,0
39,6793.29,62.27,1042.76,4,1,16.7,10.0,14,4,0
31,1346.16,38.44,1845.78,3,12,52.4,5.3,8,2,0
48,1577.01,34.77,1114.6,1,1,11.1,10.0,11,4,0
58,1402.65,109.14,2983.21,1,12,44.6,5.7,34,3,0
33,11071.28,60.53,1725.02,3,1,22.2,8.9,4,1,0
43,1877.65,73.69,4248.29,2,24,61.7,6.6,0,3,0
46,202.4,49.57,1326.21,1,24,21.2,4.6,30,3,1
46,2772.54,71.42,2168.86,1,12,39.2,9.5,17,6,0
41,297.22,94.19,1653.37,3,24,29.8,6.5,32,2,1
49,78932.31,51.95,2527.73,2,1,45.4,5.4,24,4,1
46,700.29,74.17,3278.9,2,24,25.7,6.3,4,2,1
